"cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth","Number.of.Bicycle.Hires","CO","NO","NO2","O3","PM10","SO2","Bus.journeys..m.","Underground.journeys..m.","DLR.Journeys..m.","Tram.Journeys..m.","Overground.Journeys..m.","London.Cable.Car.Journeys..m.","TfL.Rail.Journeys..m."
0.777777777777778,0.43125,0.522842639593909,0.432225063938619,0.483282674772037,0.49211356466877,0.143410852713178,0.543275632490013,0,0.248997582823831,0.0588235294117647,0.147077122357868,0.367605180588592,0.270536692223439,0.18210536400046,0.256916996047431,0.818018540517322,0.892312397340942,0.904484318634703,0.739149579302416,0.782195937863117,0.190353319639209,0.765353857416604
0.555555555555556,0.25625,0.111675126903553,0.286445012787724,0.303951367781155,0.32807570977918,0.178294573643411,0.44340878828229,0,0.155339115597896,0.176470588235294,0.174926641260623,0.451716738197425,0.178532311062432,0.275715800636267,0.245059288537549,0.834235578828759,0.76437526121133,0.641012928867525,0.805198523220699,0.546131184080899,0.13563362163397,0.46144262781379
0.111111111111111,0.99375,1,0.762148337595908,0.738601823708207,0.67192429022082,0,0.673768308921438,-0.0221337294039976,0.701933740935589,0.0588235294117647,0.02755135356295,0.285407725321888,0.777656078860898,0.226213886432059,0.075098814229249,0.0943998073066558,0.0672248087246041,0.0984620099641061,0.113453890593614,0.106893617024757,0.0291115609241849,0.111100208344721
0.777777777777778,0.25,0.309644670050761,0.493606138107417,0.553191489361702,0.618296529968454,0.0581395348837209,0.474034620505992,-0.00903860622668677,0.450405232475473,0.294117647058824,0.0748288241739293,0.244635193133047,0.197152245345016,0.172420444758537,0.08300395256917,0.404720105695903,0.300089425476634,0.345270122738997,0.406841685370787,0.443255648691923,0.0737760018275476,0.371227106630105
0.666666666666667,0.19375,0.32994923857868,0.565217391304348,0.708206686930091,0.823343848580442,0,0.352862849533955,-0.00313027526977336,0.202502488269586,0.352941176470588,0.27290512345786,0.623390557939914,0.0985761226725082,0.386002120890774,0.256916996047431,0.734400245295468,0.685916459803861,0.483754392761689,0.674232632235172,0.611015082363156,0.0830051756022925,0.495379462063391
0.777777777777778,0.06875,0.294416243654822,0.521739130434783,0.662613981762918,0.735015772870662,0.0968992248062015,0.450066577896138,0,0.35272287786151,0.230263279956205,0.239647851966871,0.471030042918455,0.0668127053669222,0.199713746591171,0.379446640316206,0.808977496612199,0.875440661977641,0.848362164887546,0.803720722040035,0.759662476272273,0.211203466348593,0.574337006733406
0.444444444444444,0.60625,0.535532994923858,0.567774936061381,0.70516717325228,0.735015772870662,0,0.531291611185086,0,0.400284373666998,0.235294117647059,0.236713420878928,0.501072961373391,0.11829134720701,0.344644750795334,0.308300395256917,0.828172602030193,0.784295320113424,0.791261610703015,0.82115164993414,0.524675648978493,0.713750985396471,0.357946432262016
0.888888888888889,0,0.0101522842639594,0.242966751918159,0.422492401215806,0.501577287066246,0.0542635658914729,0.595206391478029,0,0.103497796104081,0.235294117647059,0.115422238595081,0.277896995708155,0.119386637458927,0.149522799575822,0.126482213438735,0.646604968551074,0.765577364526636,0.672585463869611,0.608428404157845,0.629161575659365,0.168606251486287,0.643429238280034
0.333333333333333,0.28125,0.230964467005076,0.301790281329923,0.355623100303951,0.441640378548896,0.0968992248062015,0.206391478029294,0.000838915624481907,0.337267169060145,0.176470588235294,0.0701010771128314,0.289163090128755,0.31763417305586,0.107786247455299,0.0948616600790514,0.761212569224524,0.893477943457664,0.856405740414704,0.755196296536219,0.868471867646411,0.114159936635028,0.915610654082377
0.555555555555556,0.7,0.708121827411167,0.718670076726343,0.765957446808511,0.77602523659306,0,0.664447403462051,0,0.555097397980947,0.195767220482715,0.181773723211179,0.504828326180258,0.334063526834611,0.286320254506893,0.237154150197628,0.853161249307795,0.917885987321682,0.885726389677736,0.828415295476105,0.831713283173318,0.241638875833491,0.613778307937603
0.666666666666667,0.28125,0.375634517766497,0.439897698209719,0.498480243161094,0.580441640378549,0,0.603195739014647,0,0.28900895777051,0.117647058823529,0.0549396813651725,0.254291845493562,0.362541073384447,0.0890774125132556,0.114624505928854,0.803019759454266,0.878486225594893,0.902367621024121,0.727980972434032,0.815734309296917,0.291216681703475,0.531219770650234
0.666666666666667,0.15,0.185279187817259,0.529411764705882,0.586626139817629,0.618296529968454,0,0.637816245006658,0,0.507180435091711,0.209203256100625,0.212422566227952,0.599785407725322,0.102957283680175,0.147401908801697,0.252680798635699,0.865839194474598,0.925581199821393,0.889874200096831,0.841625652048182,0.88039510410154,0.167297382824422,0.81349504032442
0.777777777777778,0,0.119289340101523,0.580562659846547,0.641337386018237,0.735015772870662,0.00387596899224806,0.611185086551265,0,0.299175316365705,0.176470588235294,0.19677209319811,0.400751072961373,0.0952902519167579,0.214209968186638,0.324110671936759,0.767667059142808,0.826914597835276,0.800509843700363,0.775859253295759,0.784072017743423,0.254897958801533,0.566488513266765
0.222222222222222,0.79375,0.0786802030456853,0.900255754475703,0.70516717325228,0.719242902208202,0,0.680426098535286,0,0.509768235461396,0.117647058823529,0.0878708850321305,0.468347639484979,0.347207009857612,0.214372472342191,0.142292490118577,0.82767224410192,0.942411649350455,0.894129664817332,0.807517960709891,0.822326163041512,0.208089519875517,0.79505816573402
0.333333333333333,0.38125,0.124365482233503,0.289002557544757,0.221884498480243,0.255520504731861,0.00387596899224806,0.577896138482024,0,0.177235887956775,0.294117647058824,0.1961199901552,0.390557939914163,0.0930996714129244,0.195121951219512,0.229249011857707,0.866097872315053,0.972179550374726,0.912267334496022,0.857283077915705,0.862659386341145,0.141333473145723,0.647144030742073
0.555555555555556,0.0125,0.220812182741117,0.567774936061381,0.641337386018237,0.697160883280757,0,0.544607190412783,0,0.399644532916252,0.294117647058824,0.240299971312357,0.508583690987125,0.146768893756846,0.436903499469777,0.280632411067194,0.864563452675086,0.80119231783166,0.686018053020922,0.836034634485603,0.58880108982994,0.264880188896524,0.455811344700093
0.111111111111111,0.35,0.101522842639594,0.235294117647059,0.203647416413374,0.205047318611987,0,0.770972037283622,0,0.333556092705815,0.235294117647059,0.341538952421568,0.474248927038627,0.0175246440306681,0.407211028632025,0.466403162055336,0.859787104252096,0.986138155417285,0.938102683552851,0.723616340992137,0.873750432364538,0.150057391737462,0.673337557985598
0.111111111111111,0.4,0.228426395939086,0.358056265984655,0.395136778115502,0.422712933753943,0.00387596899224806,0.604527296937417,0,0.289961609554955,0.294117647058824,0.291490060180797,0.514484978540773,0.151522396953925,0.307529162248144,0.304347826086957,0.920460385084934,0.77696004154886,0.662240022550033,0.827240863891512,0.457719787851218,0.102970767191098,0.446870977773402
0.777777777777778,0.175,0.200507614213198,0.398976982097187,0.653495440729483,0.725552050473186,0.182170542635659,0.360852197070573,0,0.443039954500213,0.117647058823529,0.0388001310531485,0.162017167381974,0.256297918948521,0.0264374509269255,0.0553359683794466,0.840931543170408,0.946824910013561,0.882958307890935,0.803049201675908,1,0.16354491816294,0.841002202025147
0.777777777777778,0.225,0.434010152284264,0.634271099744246,0.699088145896657,0.753943217665615,0.00387596899224806,0.567243675099867,0,0.570325607848713,0.0697804370745396,0.060808608751363,0.22156652360515,0.304490690032859,0.080593849416755,0.122529644268775,0.853161249307795,0.917885987321682,0.885726389677736,0.828415295476105,0.831713283173318,0.241638875833491,0.613778307937603
0.666666666666667,0.025,0.0482233502538071,0.314578005115089,0.249240121580547,0.309148264984227,0.24031007751938,0.438082556591212,0,0.22361723304422,0.117647058823529,0.05445060408299,0.188841201716738,0.214676889375684,0.102408042467173,0.075098814229249,0.782265584179833,0.956085840861427,0.927482165281281,0.757399303687948,0.957651301500712,0.195753573173997,0.847531005814403
0.444444444444444,0.475,0.581218274111675,0.649616368286445,0.632218844984802,0.637223974763407,0,0.587217043941411,0,0.432063130954074,0.0588235294117647,0.033257255188413,0.17381974248927,0.44249726177437,0.110846367707689,0.0513833992094862,0.818018540517322,0.892312397340942,0.904484318634703,0.739149579302416,0.782195937863117,0.190353319639209,0.765353857416604
0.888888888888889,0.075,0.291878172588832,0.51150895140665,0.586626139817629,0.722397476340694,0.0581395348837209,0.426098535286285,0,0.386378501350775,0.176470588235294,0.118682753809631,0.31706008583691,0.244249726177437,0.136797454931071,0.177865612648221,0.900731812386531,0.810531768735091,0.712386568865839,0.8809646651532,0.467997559072758,0.441637377843606,0.402544530828629
0.555555555555556,0.33125,0.236040609137056,0.398976982097187,0.498480243161094,0.56782334384858,0.00387596899224806,0.731025299600533,0,0.430555950518982,0.090355317010872,0.0702641028735589,0.254291845493562,0.16538882803943,0.063626723223754,0.142292490118577,0.883851458552608,0.930347788001249,0.892197008098309,0.893802206453434,0.846386142999845,0.186711799853572,0.619592981769564
0.888888888888889,0,0.0126903553299492,0.363171355498721,0.404255319148936,0.473186119873817,0.00387596899224806,0.491344873501997,0,0.0342243708232618,0.235294117647059,0.145745030090398,0.410944206008584,0.177437020810515,0.184517497348887,0.146245059288538,0.682333369728236,0.653622534684498,0.427599218165508,0.639146735374489,0.349723204416082,0.0785318183890193,0.398669278729635
0.222222222222222,0.69375,0.723350253807107,0.575447570332481,0.753799392097264,0.741324921135647,0,0.645805592543276,0,0.40362576425423,0.176470588235294,0.23638733675232,0.467274678111588,0.11829134720701,0.288441145281018,0.300395256916996,0.902239798641978,0.845394398187762,0.721644118758483,0.894533758708318,0.613559272155256,0.283782948755639,0.484820912708927
0.222222222222222,0.4875,0.601522842639594,0.690537084398977,0.656534954407295,0.649842271293375,0,0.802929427430093,0.00628481881158344,0.339499502346083,0.176470588235294,0.0358656673600533,0.162017167381974,0.36144578313253,0.15270413573701,0.0553359683794466,0.854135707222357,0.739333454077889,0.517504816461491,0.759946567488457,0.353120671147622,0.153207547754724,0.419743148304837
0.888888888888889,0.00625,0.0406091370558376,0.329923273657289,0.613981762917933,0.760252365930599,0.127906976744186,0.607190412782956,0,0.129574861367837,0.294117647058824,0.130746660103467,0.399678111587983,0.113910186199343,0.358430540827147,0.162055335968379,0.844155810114198,0.751597030575185,0.587062720456603,0.758779008972679,0.275543012396728,0.149374328878618,0.323149244055259
0.777777777777778,0.01875,0.205583756345178,0.629156010230179,0.711246200607903,0.757097791798107,0,0.533954727030626,-0.00305200063225912,0.0551400540309967,0.176470588235294,0.0487447024575269,0.236587982832618,0.180722891566265,0.0911937894028647,0.312252964426877,0.734400245295468,0.685916459803861,0.483754392761689,0.674232632235172,0.585814634649073,0.191321070303867,0.491222764310034
0.555555555555556,0,0.032994923857868,0.258312020460358,0.206686930091185,0.293375394321767,0,0.841544607190413,0,0.187956775202616,0.176470588235294,0.108086079362342,0.236051502145923,0.231106243154436,0.237359358014105,0.189723320158103,0.823954241506982,0.888844010681295,0.829158606702137,0.863477758793591,0.599711190101565,0.215601939147906,0.5694362476247
0.777777777777778,0.18125,0.154822335025381,0.378516624040921,0.56838905775076,0.678233438485804,0.00387596899224806,0.384820239680426,0,0.259306128252524,0.176470588235294,0.183403980818454,0.405579399141631,0.0339539978094195,0.184517497348887,0.126482213438735,0.871182451324993,0.841798690584497,0.716714435270434,0.744689853056739,0.526017805745046,0.338744197629806,0.48684596135026
0.666666666666667,0.1375,0.126903553299492,0.378516624040921,0.519756838905775,0.545741324921136,0.0310077519379845,0.609853528628495,0,0.372031849850704,0.235294117647059,0.329312020367004,0.528969957081545,0.0624315443592552,0.204665959703075,0.391304347826087,0.805024046733033,0.911534536442969,0.905383563164271,0.759613430862238,0.809178587759254,0.203769691545158,0.589678615341235
0.777777777777778,0.01875,0.0228426395939086,0.317135549872123,0.407294832826748,0.511041009463722,0.0387596899224806,0.520639147802929,0,0.175956206455282,0.235294117647059,0.0989566367616015,0.251609442060086,0.281489594742607,0.14934361059944,0.154150197628458,0.823481929695892,0.99399030283016,0.916047428811266,0.806457899760655,0.881741142404924,0.141737930414625,0.860993115858703
0.888888888888889,0.075,0.294416243654822,0.636828644501279,0.601823708206687,0.703470031545741,0,0.616511318242344,0.00388412754193431,0.337196075643395,0.117647058823529,0.0555917844080826,0.256437768240343,0.337349397590361,0.158006362672322,0.197523386380282,0.882444606428252,0.771249780691612,0.552182564370577,0.792038189673292,0.391408482619391,0.131887235802296,0.42936035915973
0.555555555555556,0.41875,0.472081218274112,0.40920716112532,0.386018237082067,0.422712933753943,0.13953488372093,0.268974700399467,0,0.273709654485995,0.235294117647059,0.207042716123944,0.535944206008584,0.131434830230011,0.221633085896076,0.324110671936759,0.798844318550854,0.737219404430215,0.611625466966015,0.734504548372914,0.447678603308887,0.153326199075888,0.344718143085937
0.666666666666667,0.15,0.0862944162436548,0.286445012787724,0.310030395136778,0.34384858044164,0.0193798449612403,0.492676431424767,0,0.0897767666714062,0.176470588235294,0.196935118958838,0.437231759656652,0.0952902519167579,0.15694591728526,0.233201581027668,0.813457241041502,0.854806578890086,0.886693857652017,0.846212461740979,0.822801616913561,0.147085754303444,0.625596637633391
0.222222222222222,0.7875,0.776649746192893,0.547314578005115,0.617021276595745,0.589905362776025,0,0.601864181091877,0.00978034183690204,0.325309256362861,0.470588235294118,0.322464954719024,0.574034334763949,0.0843373493975904,0.300106044538706,0.363636363636364,0.854135707222357,0.739333454077889,0.517504816461491,0.759946567488457,0.353120671147622,0.124732367111362,0.30604484303785
0.666666666666667,0.00625,0.119289340101523,0.273657289002558,0.349544072948328,0.479495268138801,0.0193798449612403,0.476697736351531,0,0.252083037110764,0.294117647058824,0.120639062938361,0.361051502145923,0.185104052573932,0.159066808059385,0.225296442687747,0.996296341857979,0.900450750357766,0.749714390098371,1,0.609850539902058,0.167254315615234,0.493077601914289
0.777777777777778,0.01875,0.0482233502538071,0.406649616368286,0.48936170212766,0.561514195583596,0.135658914728682,0.348868175765646,0,0.353931465946253,0.176470588235294,0.248288233588005,0.399678111587983,0.153340635268346,0.151643690349947,0.288537549407115,0.817557316780858,0.950997613531127,0.946503254086424,0.808668836461267,0.869942603607356,0.232225881894732,0.805970002132923
0.888888888888889,0,0.149746192893401,0.575447570332481,0.677811550151976,0.804416403785489,0.143410852713178,0.549933422103862,0,0.325238162946111,0.235294117647059,0.219595716002539,0.45225321888412,0.0733844468784228,0.305408271474019,0.434782608695652,0.744948148387288,0.790151867438911,0.815968115700643,0.604566873729798,0.758829108869629,0.360345211768958,0.606279110684133
0.777777777777778,0.0125,0.185279187817259,0.567774936061381,0.644376899696049,0.79179810725552,0.155038759689922,0.541944074567244,0,0.376638703256079,0.117647058823529,0.201336814498481,0.365343347639485,0.105147864184009,0.162248144220573,0.229249011857707,0.68407933473613,0.841236002243175,0.822169859494942,0.698065097639471,0.775341908264223,0.292834552634683,0.691681220988329
0,0.925,0.870558375634518,1,0.951367781155015,0.820189274447949,0,0.508655126498003,-0.0250190181657382,0.665818285226788,0.0393672882301975,0.0295076626916802,0.112124463519313,0.274917853231106,0.102787518107964,0.0395256916996047,0.253546088950386,0.204664284706512,0.252747913453654,0.256992015607051,0.242167788188889,0.113688069821309,0.267451129486048
0.777777777777778,0.00625,0.0482233502538071,0.253196930946292,0.209726443768997,0.255520504731861,0.0116279069767442,0.727030625832224,0,0.215868050618513,0.0588235294117647,0.0653733300517335,0.266630901287554,0.332968236582694,0.279957582184518,0.0948616600790514,0.841983045507313,0.762020981660807,0.615375478700977,0.682855016389362,0.464702489615344,0.068584850797476,0.449505837472684
0,0.9,0.0761421319796954,0.879795396419437,0.808510638297872,0.788643533123028,0,0.644474034620506,0,0.62364567041092,0.411764705882353,0.199380505369751,0.716201716738198,0.0690032858707557,0.242841993637328,0.288537549407115,0.831850648774034,0.91851636941798,0.866141745150206,0.859464488611676,0.780713427835522,0.247647687758988,0.633309006333098
0.444444444444444,0.0125,0.0177664974619289,0.248081841432225,0.334346504559271,0.397476340694006,0.0465116279069767,0.412782956058589,0,0.0888525522536613,0.176470588235294,0.116889470441628,0.339592274678112,0.175246440306681,0.160127253446448,0.0869565217391304,0.686531656244079,0.651131944372939,0.481307045700323,0.687297533547792,0.428926410310633,0.206574677604489,0.431273283382206
0.444444444444444,0.21875,0.114213197969543,0.375959079283887,0.422492401215806,0.49211356466877,0,0.402130492676431,0,0.372941845585099,0.176470588235294,0.18829475364028,0.382510729613734,0.156626506024096,0.203605514316013,0.221343873517787,0.902106038268581,0.914493351768713,0.843591705471372,0.846367491206655,0.597213674334671,0.237684182537557,0.553560239776778
0.666666666666667,0.21875,0.375634517766497,0.657289002557545,0.598784194528875,0.634069400630915,0,0.689747003994674,0,0.501492961751742,0.235294117647059,0.153407240844591,0.317596566523605,0.106243154435926,0.162248144220573,0.272727272727273,0.705625664184032,0.847617876075861,0.823675199880519,0.590155755020184,0.757575725412033,0.341043612103009,0.590102264425193
0.555555555555556,0.43125,0.553299492385787,0.659846547314578,0.747720364741641,0.782334384858044,0,0.476697736351531,0,0.433484999289066,0.117647058823529,0.0983045337186915,0.267167381974249,0.170865279299014,0.101077970710851,0.0948616600790514,0.82767224410192,0.942411649350455,0.894129664817332,0.807517960709891,0.822326163041512,0.208089519875517,0.79505816573402
0.666666666666667,0.2625,0.154822335025381,0.304347826086956,0.319148936170213,0.315457413249211,0,0.509986684420772,0,0.287046779468221,0.294117647058824,0.304043027454239,0.52843347639485,0.0558598028477547,0.401908801696713,0.387351778656127,0.846247799657045,0.808462243150041,0.675266245172475,0.824240264263731,0.578931645572592,0.218895644407161,0.445108551583406
0.888888888888889,0,0.0101522842639594,0.370843989769821,0.328267477203647,0.359621451104101,0.0155038759689922,0.657789613848202,0,0.341006682781174,0.176470588235294,0.414248458008615,0.570278969957082,0.0240963855421687,0.312831389183457,0.462450592885375,0.859787104252096,0.986138155417285,0.938102683552851,0.723616340992137,0.873750432364538,0.150057391737462,0.673337557985598
0.777777777777778,0.2625,0.456852791878173,0.516624040920716,0.674772036474164,0.728706624605678,0.0232558139534884,0.48202396804261,0,0.312228067680933,0.411764705882353,0.443104033959962,0.628218884120172,0.0832420591456736,0.412513255567338,0.545454545454545,0.900731812386531,0.810531768735091,0.712386568865839,0.8809646651532,0.467997559072758,0.441637377843606,0.268728834289887
0.777777777777778,0.09375,0.114213197969543,0.411764705882353,0.465045592705167,0.580441640378549,0,0.641810918774967,0,0.424569884828665,0.0588235294117647,0.0612976860335456,0.237660944206009,0.219058050383352,0.080593849416755,0.138339920948617,0.825663382283287,0.950091290705074,0.93899886438749,0.765124745958276,0.858250977112434,0.222498310080161,0.637006936232351
0.777777777777778,0.03125,0.0583756345177665,0.447570332480818,0.452887537993921,0.545741324921136,0,0.499334221038615,0,0.407464808758709,0.235294117647059,0.246984011199609,0.330472103004292,0.0219058050383352,0.492046659597031,0.33201581027668,0.817557316780858,0.950997613531127,0.946503254086424,0.808668836461267,0.869942603607356,0.232225881894732,0.805970002132923
0.444444444444444,0.51875,0.538071065989848,0.442455242966752,0.483282674772037,0.542586750788643,0.00775193798449612,0.51797603195739,0,0.458282383051329,0.176470588235294,0.272579088238981,0.573497854077253,0.198247535596933,0.229056203605514,0.33201581027668,0.7650990858429,0.869203525021178,0.868951599414826,0.640817374451212,0.813742997357821,0.225215289233759,0.581674218570759
0.555555555555556,0.1875,0.0888324873096447,0.232736572890026,0.282674772036474,0.337539432176656,0.352713178294574,0.362183754993342,0,0.112896345798379,0.117647058823529,0.16204760616315,0.370171673819743,0.0580503833515882,0.0911983032873807,0.308300395256917,0.859787104252096,0.986138155417285,0.938102683552851,0.723616340992137,0.873750432364538,0.150057391737462,0.673337557985598
0.666666666666667,0.0625,0.203045685279188,0.319693094629156,0.525835866261398,0.561514195583596,0.0232558139534884,0.430093209054594,0,0.099459690032703,0.117647058823529,0.143136617918758,0.49087982832618,0.163198247535597,0.184517497348887,0.201581027667984,0.7650990858429,0.869203525021178,0.868951599414826,0.640817374451212,0.813742997357821,0.225215289233759,0.581674218570759
0.222222222222222,0.85,0.606598984771574,0.388746803069054,0.35258358662614,0.331230283911672,0,0.66711051930759,-0.00509796753267639,0.117602729987203,0,0.00277143793236775,0.0713519313304721,0.813800657174151,0.0969181445533181,0.0434782608695652,0.542751908408239,0.490717365449295,0.514961323239815,0.502434361327302,0.710715085985642,0.0241494694307077,0.571318251110196
0.888888888888889,0.01875,0.228426395939086,0.442455242966752,0.516717325227964,0.62776025236593,0,0.580559254327563,0,0.349381487274278,0.176470588235294,0.146560158894036,0.387875536480687,0.316538882803943,0.167550371155885,0.197628458498024,0.864563452675086,0.80119231783166,0.686018053020922,0.836034634485603,0.58880108982994,0.264880188896524,0.448636315330434
0.111111111111111,0.49375,0.304568527918782,0.473145780051151,0.43161094224924,0.473186119873817,0,0.656458055925433,0,0.460571591070667,0.117647058823529,0.305673285061514,0.700643723175966,0.0733844468784228,0.195121951219512,0.36357356080951,0.865839194474598,0.925581199821393,0.889874200096831,0.841625652048182,0.88039510410154,0.167297382824422,0.81349504032442
0.444444444444444,0.55625,0.583756345177665,0.601023017902813,0.799392097264438,0.832807570977918,0,0.669773635153129,0,0.502673112469785,0.0588235294117647,0.0606455829906355,0.228540772532189,0.297918948521358,0.118769883351007,0.162055335968379,0.705625664184032,0.847617876075861,0.823675199880519,0.590155755020184,0.757575725412033,0.341043612103009,0.590102264425193
0.777777777777778,0,0.0279187817258883,0.273657289002558,0.267477203647416,0.403785488958991,0.00387596899224806,0.382157123834887,0,0.157756291767382,0.470588235294118,0.422725813869022,0.518776824034335,0.0449069003285871,0.283138918345705,0.537549407114625,0.882325527565315,0.809705409691095,0.696633720429771,0.863239434416113,0.553324767808304,0.125323706251674,0.397329040797992
